employee_id,salary,effective_date
917,315154,2021-11-15
917,347699,2023-02-15
917,528684,2024-09-15
918,60540,2019-12-25
918,66232,2021-04-25
918,99425,2022-10-25
918,139403,2023-11-25
918,178993,2025-09-25
919,81059,2022-12-11
920,104790,2017-06-08
920,136899,2019-05-08
920,176110,2021-01-08
920,260117,2022-09-08
920,524977,2024-06-08
921,76063,2016-05-17
921,136021,2018-04-17
921,152518,2019-04-17
921,229189,2020-07-17
921,380261,2022-04-17
921,751181,2023-12-17
921,1204081,2025-11-17
922,153693,2022-10-12
922,311409,2023-11-12
922,451507,2025-03-12
923,35227,2023-08-20
923,37105,2025-06-20
924,72069,2017-07-30
924,83330,2018-10-30
924,99048,2020-06-30
924,195394,2021-10-30
924,222131,2023-04-30
924,414943,2024-09-30
924,637925,2025-11-30
925,217562,2025-09-21
926,111830,2023-06-11
926,171174,2024-12-11
927,80410,2024-01-18
927,94209,2025-09-18
928,34881,2017-12-22
928,36726,2019-09-22
928,62581,2020-12-22
928,80280,2021-12-22
928,124494,2023-03-22
928,241175,2024-07-22
928,265013,2025-08-22
929,95557,2025-01-08
930,42914,2018-11-06
930,52832,2020-06-06
930,87891,2021-06-06
930,127065,2022-12-06
930,222239,2023-12-06
930,363919,2025-09-06
931,248735,2022-05-10
931,481305,2023-12-10
931,568764,2025-07-10
932,62255,2022-04-11
932,73006,2023-09-11
932,103921,2025-01-11
933,82153,2023-11-29
933,122643,2025-09-29
934,143111,2018-07-16
934,151169,2020-02-16
934,163835,2021-09-16
934,200924,2023-06-16
934,380001,2025-04-16
935,89094,2017-09-22
935,164282,2019-08-22
935,197291,2020-10-22
935,383975,2022-05-22
935,613872,2023-09-22
935,950473,2025-06-22
936,71320,2022-02-02
936,98183,2023-07-02
936,139795,2024-09-02
936,238055,2026-01-02
937,106067,2020-05-10
937,204845,2021-08-10
937,299154,2022-12-10
937,498282,2024-08-10
937,1007155,2025-11-10
938,83866,2016-05-10
938,127690,2018-04-10
938,228893,2019-07-10
938,344729,2021-04-10
938,447145,2022-07-10
938,589943,2024-03-10
938,976921,2025-12-10
939,49556,2021-05-05
939,66642,2022-07-05
939,71653,2024-01-05
939,84067,2025-12-05
940,171683,2020-07-12
940,245867,2021-08-12
941,101026,2025-04-09
942,211086,2016-07-31
942,322058,2018-02-28
942,528000,2019-05-28
942,910182,2021-03-28
942,1468753,2023-01-28
942,2491197,2024-02-28
942,4138524,2025-05-28
943,118600,2016-06-26
943,159314,2018-01-26
943,295245,2019-07-26
943,469507,2021-05-26
943,515471,2022-05-26
943,991475,2024-02-26
943,1481615,2025-10-26
944,69737,2019-12-21
944,110325,2021-11-21
944,133646,2023-04-21
944,208310,2025-02-21
945,89810,2022-10-29
945,174462,2024-02-29
945,185564,2025-10-29
946,153696,2020-02-26
946,300788,2021-10-26
946,610191,2023-08-26
946,1003503,2025-04-26
947,186806,2024-08-03
947,303823,2026-02-03
948,94612,2017-04-07
948,142322,2018-11-07
948,191869,2020-08-07
948,386900,2021-09-07
948,563628,2023-01-07
948,737968,2024-02-07
948,779966,2025-03-07
949,93531,2020-05-06
949,110016,2021-11-06
949,202282,2023-08-06
949,337340,2024-10-06
950,79079,2020-05-20
950,92335,2022-01-20
950,136450,2023-05-20
950,243542,2024-05-20
950,450153,2025-09-20
951,151964,2019-03-21
951,177270,2021-02-21
951,321841,2022-08-21
951,624699,2023-08-21
951,1227302,2025-06-21
952,70114,2022-12-07
952,98441,2024-02-07
952,113208,2025-09-07
953,101622,2025-03-15
954,91731,2025-07-07
955,123475,2021-09-06
955,191653,2022-12-06
955,256599,2024-05-06
956,142382,2024-09-17
957,90467,2016-10-21
957,101791,2018-01-21
957,182049,2019-01-21
957,325353,2020-06-21
957,407615,2022-05-21
957,565526,2024-01-21
957,1059184,2025-07-21
958,62303,2019-05-26
958,112235,2021-04-26
958,202166,2023-02-26
958,397089,2025-01-26
959,65527,2022-03-14
959,126621,2023-08-14
959,182344,2025-06-14
960,191094,2020-01-04
960,367324,2021-06-04
960,603892,2022-08-04
960,1217172,2024-06-04
960,1269249,2025-12-04
961,92724,2021-09-20
961,154016,2023-05-20
961,162682,2024-09-20
961,210665,2025-09-20
962,127897,2020-06-08
962,245488,2021-09-08
962,257930,2023-07-08
962,387850,2025-02-08
963,119854,2017-02-12
963,194653,2018-03-12
963,314709,2019-05-12
963,487509,2021-02-12
963,514011,2022-12-12
963,975865,2024-06-12
963,1198031,2025-09-12
964,91057,2021-10-13
964,100476,2022-12-13
964,142517,2024-01-13
964,255631,2025-08-13
965,58760,2025-05-25
966,73980,2017-10-05
966,105468,2019-01-05
966,150532,2020-04-05
966,250901,2022-03-05
966,314515,2023-11-05
966,620361,2025-03-05
967,79367,2025-11-22
968,93939,2025-09-20
969,272139,2016-03-29
969,417683,2017-08-29
969,682607,2019-03-29
969,760963,2020-10-29
969,1385265,2022-06-29
969,2548240,2023-12-29
969,4101906,2025-02-28
970,147364,2025-12-06
971,152843,2021-08-23
972,125215,2024-04-03
973,62197,2025-10-07
974,88294,2023-05-12
974,163946,2024-08-12
974,174004,2026-01-12
975,76836,2024-03-14
975,128372,2025-07-14
976,104738,2021-05-22
976,209124,2023-03-22
976,287029,2024-11-22
977,197812,2025-12-30
978,154292,2018-06-18
978,204044,2019-12-18
978,275421,2021-07-18
978,515300,2022-08-18
978,697380,2023-08-18
979,117301,2024-11-29
980,115901,2017-03-12
980,133289,2018-07-12
980,229030,2019-07-12
980,411296,2021-06-12
980,629446,2022-12-12
981,121135,2022-10-16
981,139717,2024-08-16
982,74167,2019-03-08
982,126114,2020-06-08
982,189704,2022-01-08
982,228136,2023-11-08
982,458512,2025-06-08
983,110770,2019-10-09
983,190864,2021-01-09
983,304134,2022-06-09
983,353041,2023-08-09
983,532737,2025-06-09
984,235249,2021-01-11
984,374444,2022-12-11
984,648845,2024-06-11
985,96241,2023-03-18
985,117660,2024-04-18
985,196831,2025-07-18
986,65519,2020-11-05
986,131148,2022-08-05
986,157508,2024-07-05
986,170197,2025-07-05
987,55223,2019-08-26
987,87032,2020-08-26
987,141660,2022-06-26
987,215505,2024-02-26
987,318693,2025-02-26
988,109143,2016-08-09
988,138809,2017-08-09
988,276422,2019-03-09
988,463732,2020-10-09
988,800907,2022-07-09
988,1330735,2023-09-09
988,1895613,2025-04-09
989,47375,2021-01-27
989,89383,2022-11-27
989,96267,2024-02-27
989,166401,2025-02-27
990,90733,2018-06-06
990,166887,2020-02-06
990,208228,2021-08-06
990,280444,2022-12-06
990,419482,2024-08-06
990,636941,2025-11-06
991,113450,2017-01-26
991,124423,2018-07-26
991,206454,2019-10-26
991,363357,2020-10-26
991,707418,2022-05-26
991,1242826,2024-02-26
991,1327308,2025-09-26
992,73127,2017-09-24
992,132776,2019-02-24
992,257567,2020-05-24
992,434312,2021-07-24
992,751388,2023-04-24
992,1420398,2024-05-24
992,2592387,2026-01-24
993,46499,2018-09-13
993,67362,2020-01-13
993,91560,2021-03-13
993,133433,2022-07-13
993,165664,2024-06-13
993,192351,2026-01-13
994,40415,2019-05-28
994,68215,2020-09-28
994,133256,2022-05-28
994,195102,2023-10-28
994,280641,2024-11-28
995,144676,2017-07-06
995,293320,2019-03-06
995,341157,2020-09-06
995,591775,2022-04-06
995,1187046,2023-05-06
995,1722225,2024-10-06
996,128506,2022-12-02
996,228936,2024-04-02
996,392868,2025-11-02
997,62467,2023-06-27
997,93412,2024-11-27
998,99875,2021-08-24
998,187080,2023-05-24
998,334034,2024-12-24
999,117553,2016-11-02
999,228624,2017-11-02
999,287811,2019-01-02
999,343209,2020-01-02
999,417290,2021-08-02
999,540949,2022-12-02
999,817419,2024-11-02
999,1553357,2026-02-02
1000,50552,2025-09-06
